,passenger_count,distances,trip_duration
213704,1,20499,3994
213705,1,4317,1191
213706,1,2080,918
213707,1,1687,529
213708,1,947,315
213709,1,6898,781
213710,3,3686,1660
213711,1,7064,1958
213712,1,5792,833
213713,1,1348,389
213714,1,1663,212
213715,1,3094,956
213716,1,3492,1108
213717,1,1477,702
213718,1,469,204
213719,1,735,216
213720,1,3688,562
213721,1,3238,1154
213722,1,1653,379
213723,1,962,126
213724,1,12580,2316
213725,2,2641,1276
213726,2,2133,864
213727,1,1058,196
213728,1,16467,1890
213729,1,1567,887
213730,1,7766,903
213731,1,1413,899
213732,1,1270,193
213733,1,1854,707
213734,1,3094,781
213735,1,2322,1156
213736,1,1040,1316
213737,2,3602,1699
213738,1,1408,350
213739,2,1094,347
213740,1,13518,2593
213741,1,1305,621
213742,5,1188,466
213743,1,2705,604
213744,1,4862,838
213745,1,994,586
213746,4,22038,1598
213747,1,3880,1017
213748,1,2495,850
213749,1,1662,310
213750,1,9372,1667
213751,6,4011,923
213752,2,6889,1530
213753,1,5014,1384
213754,5,3275,734
213755,5,2376,492
213756,1,1306,352
213757,2,8215,1431
213758,1,1915,577
213759,1,1893,579
213760,1,6029,959
213761,1,1374,809
213762,1,1265,144
213763,3,1551,405
213764,1,1065,269
213765,1,1494,411
213766,1,2370,930
213767,1,1627,739
213768,1,1947,214
213769,4,950,424
213770,5,576,314
213771,2,982,545
213772,1,1229,241
213773,1,979,275
213774,1,1886,718
213775,1,636,178
213776,5,2679,1253
213777,1,2044,492
213778,1,2638,623
213779,1,2499,466
213780,1,4895,1820
213781,1,2958,994
213782,2,1731,292
213783,2,1744,927
213784,1,5479,1468
213785,6,1609,808
213786,1,1242,780
213787,1,2585,928
213788,1,426,211
213789,1,958,722
213790,1,1940,522
213791,1,895,194
213792,2,15436,1693
213793,1,896,101
213794,1,3256,1433
213795,1,926,307
213796,2,4673,964
213797,1,5189,1339
213798,1,5268,513
213799,2,725,437
213800,5,1761,310
213801,1,3606,734
213802,4,5958,1020
213803,2,20321,1733
213804,1,1067,265
213805,1,812,209
213806,2,6998,1183
213807,1,315,135
213808,1,2815,552
213809,1,811,214
213810,1,2373,469
213811,1,553,137
213812,1,4662,913
213813,1,1847,939
213814,1,3526,485
213815,1,1074,339
213816,1,1438,920
213817,1,3710,428
213818,1,2234,1185
213819,1,1319,423
213820,1,2393,854
213821,1,874,278
213822,1,2846,783
213823,1,5042,585
213824,1,1575,558
213825,1,501,220
213826,1,3707,932
213827,1,4208,1925
213828,1,854,209
213829,2,1964,820
213830,1,3590,939
213831,1,2328,830
213832,1,2676,688
213833,2,1717,570
213834,1,1715,581
213835,3,1442,510
213836,2,4098,1115
213837,1,2207,1103
213838,1,892,249
213839,5,3303,871
213840,1,2635,929
213841,1,3923,742
213842,5,2357,753
213843,3,1491,420
213844,1,1132,273
213845,5,1950,551
213846,1,1110,383
213847,1,1999,336
213848,1,1902,437
213849,1,9701,1514
213850,2,2272,1181
213851,1,748,471
213852,1,4,22
213853,1,5964,1602
213854,1,22352,5887
213855,6,1823,805
213856,1,1694,1195
213857,1,757,103
213858,2,1791,476
213859,1,2094,374
213860,1,1749,858
213861,1,1224,676
213862,1,7643,1461
213863,5,21966,6062
213864,2,252,10
213865,1,315,450
213866,5,2414,1056
213867,1,1598,301
213868,1,729,614
213869,1,4373,1009
213870,1,4739,1369
213871,1,1083,247
213872,2,894,260
213873,6,1834,734
213874,3,999,452
213875,3,0,829
213876,5,8331,1802
213877,1,2330,1476
213878,1,1313,638
213879,2,3721,437
213880,2,1481,240
213881,1,175,485
213882,1,1788,896
213883,5,1495,1110
213884,2,835,374
213885,1,5008,865
213886,1,774,282
213887,1,967,330
213888,1,741,666
213889,1,827,467
213890,2,1088,361
213891,2,999,271
213892,6,969,193
213893,3,801,965
213894,1,6295,1188
213895,2,2113,637
213896,1,2309,823
213897,1,1635,510
213898,1,820,439
213899,1,3499,474
213900,1,1406,742
213901,1,10114,2224
213902,3,1136,919
213903,1,1224,868
213904,1,3939,624
213905,2,1310,725
213906,1,1883,493
213907,1,1036,374
213908,2,1337,297
213909,5,5568,699
213910,1,2331,980
213911,3,1601,459
213912,1,2311,606
213913,1,4183,1026
213914,1,523,160
213915,1,2229,515
213916,1,1819,892
213917,2,1451,858
213918,1,1486,640
213919,1,1114,313
213920,4,991,306
213921,1,424,123
213922,1,2895,698
213923,1,1770,996
213924,2,2221,418
213925,1,2570,604
213926,1,5164,1026
213927,1,2925,1211
213928,1,1237,499
213929,1,1544,414
213930,1,1852,882
213931,1,2418,588
213932,1,1326,458
213933,5,317,123
213934,1,1861,402
213935,6,1434,732
213936,1,0,464
213937,1,4196,1237
213938,3,2741,1196
213939,1,2280,549
213940,2,2406,938
213941,1,3647,1033
213942,1,2683,658
213943,2,6473,1605
213944,1,1555,486
213945,3,725,251
213946,5,1135,278
213947,1,2148,877
213948,2,1893,673
213949,1,20003,4228
213950,1,3678,1129
213951,1,2378,384
213952,1,1449,257
213953,1,2836,666
213954,1,656,481
213955,2,3403,754
213956,1,973,496
213957,6,543,256
213958,1,11600,1411
213959,3,1450,329
213960,2,3326,930
213961,1,2230,312
213962,1,2235,522
213963,6,1828,665
213964,1,2711,556
213965,1,1967,876
213966,2,2023,792
213967,1,1634,432
213968,1,9835,1242
213969,2,2832,1107
213970,1,2263,1144
213971,1,1758,771
213972,2,703,228
213973,1,12828,1773
213974,1,444,136
213975,1,4586,1655
213976,1,4559,935
213977,5,819,243
213978,1,854,327
213979,1,7761,2415
213980,2,2059,722
213981,1,900,323
213982,1,10181,1904
213983,1,807,271
213984,4,1756,863
213985,6,1862,645
213986,5,1568,679
213987,1,2600,842
213988,2,341,172
213989,2,4472,853
213990,1,411,179
213991,1,3242,575
213992,1,5743,860
213993,4,1185,257
213994,5,11729,2027
213995,2,1415,482
213996,1,1077,199
213997,2,6694,1404
213998,1,1319,267
213999,1,1109,253
214000,2,8431,2540
214001,1,1923,607
214002,1,583,237
214003,1,1745,814
214004,1,2306,1164
214005,5,2555,686
214006,1,7387,1280
214007,6,1006,367
214008,1,2440,770
214009,1,1801,484
214010,1,1015,1457
214011,1,1203,893
214012,1,7961,1090
214013,1,1410,460
214014,1,5921,745
214015,1,1470,304
214016,1,2069,738
214017,1,3414,629
214018,1,1674,593
214019,1,729,183
214020,5,6603,1092
214021,1,5428,813
214022,1,1122,896
214023,1,1029,325
214024,1,1290,302
214025,2,757,202
214026,1,687,312
214027,1,3384,777
214028,1,5340,1160
214029,1,15870,2823
214030,2,581,220
214031,1,1019,718
214032,3,10671,916
214033,2,1078,243
214034,2,3359,1127
214035,2,4192,866
214036,1,1011,296
214037,1,697,486
214038,3,3509,713
214039,6,3296,641
214040,1,2309,417
214041,1,2027,973
214042,1,9928,949
214043,2,8043,1077
214044,1,566,381
214045,5,905,671
214046,1,1306,828
214047,1,10292,1197
214048,1,3140,1016
214049,1,2194,725
214050,1,22259,8317
214051,1,2132,866
214052,1,8557,1336
214053,1,612,220
214054,4,5655,1258
214055,1,2912,633
214056,1,1473,322
214057,1,1583,567
214058,1,3987,760
214059,4,15932,3864
214060,2,1340,1394
214061,2,1739,605
214062,1,1415,628
214063,1,820,143
214064,1,556,298
214065,2,1679,607
214066,1,6425,1940
214067,2,6775,1331
214068,1,5897,1663
214069,1,1058,358
214070,5,4046,801
214071,1,12356,1755
214072,1,1146,248
214073,1,1226,949
214074,1,5979,1435
214075,1,1941,443
214076,1,1375,637
214077,1,2572,474
214078,1,3737,348
214079,6,1314,842
214080,5,968,285
214081,2,922,428
214082,3,1764,1439
214083,2,3627,657
214084,2,2677,557
214085,1,3135,1036
214086,1,1682,598
214087,3,879,217
214088,2,836,233
214089,2,3438,753
214090,6,4795,2894
214091,1,301,142
214092,1,1015,116
214093,1,4342,1159
214094,1,5991,2688
214095,2,4341,855
214096,1,5694,1589
214097,2,905,365
214098,5,2020,686
214099,1,4575,1265
214100,1,12650,2115
214101,1,1402,359
214102,6,2620,1229
214103,2,1209,184
214104,1,2104,534
214105,1,4641,982
214106,1,2983,760
214107,1,2555,699
214108,1,2307,544
214109,5,2315,901
214110,5,1532,361
214111,1,3397,1643
214112,2,4777,1016
214113,1,2654,842
214114,1,1306,274
214115,3,916,336
214116,1,1554,725
214117,4,1567,896
214118,6,10783,2317
214119,1,1971,792
214120,1,5780,2297
214121,3,5117,828
214122,1,2406,368
214123,1,2108,1679
214124,2,726,268
214125,1,4461,2330
214126,1,1202,365
214127,5,3327,962
214128,4,2147,668
214129,5,20925,5291
214130,1,1249,637
214131,1,186,140
214132,1,1844,555
214133,1,1218,575
214134,1,10116,1869
214135,1,1650,213
214136,4,1336,215
214137,1,1029,567
214138,1,2158,744
214139,1,1298,408
214140,2,3284,1150
214141,4,1470,556
214142,1,1333,447
214143,2,2728,702
214144,1,840,246
214145,1,1507,325
214146,1,3188,439
214147,5,4198,810
214148,1,3504,991
214149,1,1187,456
214150,1,7645,1449
214151,1,1205,618
214152,2,1277,1568
214153,1,3182,1454
214154,1,2320,343
214155,5,1164,298
214156,2,2488,666
214157,1,2353,553
214158,1,8772,2526
214159,6,199,207
214160,1,2002,612
214161,5,2280,613
214162,3,3111,869
214163,1,3198,1524
214164,1,535,161
214165,1,2230,809
214166,1,2272,909
214167,1,1,4
214168,5,2854,644
214169,1,535,185
214170,1,5429,799
214171,1,1155,319
214172,1,9264,1371
214173,1,644,236
214174,1,6373,1324
214175,1,27,1191
214176,1,19536,2796
214177,1,450,143
214178,1,946,126
214179,1,1429,557
214180,1,892,402
214181,1,2023,662
214182,2,6340,2335
214183,4,1664,593
214184,1,1321,552
214185,1,2218,649
214186,1,3818,1286
214187,1,1882,312
214188,1,3453,482
214189,1,2176,767
214190,1,960,549
214191,2,582,110
214192,1,2828,813
214193,1,97,646
214194,2,1024,709
214195,5,604,175
214196,1,1600,444
214197,1,1422,353
214198,1,5630,1418
214199,1,2654,392
214200,1,2519,653
214201,1,604,409
214202,1,316,53
214203,1,15009,1139
214204,1,579,146
214205,4,2479,450
214206,1,3320,1522
214207,4,0,947
214208,1,2893,551
214209,1,882,362
214210,1,8910,1269
214211,1,1454,453
214212,1,1824,1787
214213,1,192,361
214214,1,1589,415
214215,2,3320,778
214216,1,5148,1040
214217,1,2360,238
214218,1,1721,499
214219,1,4690,1260
214220,1,1150,338
214221,6,1640,581
214222,2,2553,1072
214223,2,2957,506
214224,1,1129,233
214225,1,550,137
214226,1,2273,324
214227,5,865,412
214228,1,8295,2337
214229,1,20865,1743
214230,1,991,384
214231,1,1467,795
214232,3,1771,680
214233,1,0,73
214234,1,711,978
214235,1,2888,683
214236,1,8141,1847
214237,1,521,290
214238,1,730,213
214239,2,4900,1450
214240,1,1429,302
214241,1,683,186
214242,1,833,899
214243,1,3785,1748
214244,1,21601,3926
214245,1,1295,946
214246,1,6733,1539
214247,3,2051,754
214248,1,2273,228
214249,1,16893,1672
214250,5,2343,499
214251,1,1631,514
214252,1,4403,898
214253,1,749,283
214254,1,2306,657
214255,1,826,556
214256,1,1737,1101
214257,1,489,215
214258,1,2750,1311
214259,1,2159,1038
214260,6,5945,1059
214261,2,5296,1810
214262,2,2460,506
214263,2,5915,1620
214264,5,1685,336
214265,1,875,627
214266,4,3822,582
214267,1,20310,4798
214268,1,2424,703
214269,1,2243,769
214270,1,1224,376
214271,6,2894,610
214272,1,10403,2263
214273,1,2459,767
214274,2,754,452
214275,6,556,434
214276,6,1402,999
214277,1,4838,2237
214278,1,6427,2226
214279,2,11752,816
214280,1,4430,1313
214281,1,3315,717
214282,1,2812,524
214283,1,2356,443
214284,1,2395,1031
214285,1,1105,212
214286,1,1390,302
214287,1,707,235
214288,2,2929,854
214289,2,1166,403
214290,1,7144,798
214291,1,348,151
214292,1,1563,395
214293,6,6104,1699
214294,6,5475,1323
214295,1,2373,1122
214296,1,2919,603
214297,1,598,152
214298,1,1867,1008
214299,1,845,700
214300,4,2224,581
214301,2,1188,886
214302,1,1124,418
214303,1,6439,1650
214304,1,9049,1002
214305,1,2518,1051
214306,1,920,305
214307,1,3628,1429
214308,1,2788,1888
214309,1,2040,1122
214310,1,4257,785
214311,1,2254,918
214312,1,1743,220
214313,1,7321,1620
214314,1,1725,237
214315,1,1728,675
214316,1,2192,1031
214317,4,1742,264
214318,1,2111,347
214319,1,2346,440
214320,1,3351,1204
214321,2,5949,1587
214322,1,6870,1128
214323,1,2157,311
214324,2,1409,526
214325,1,1959,891
214326,6,1471,310
214327,2,17914,1826
214328,2,5461,1057
214329,1,593,451
214330,1,2872,1545
214331,2,1038,315
214332,3,6266,1108
214333,1,6781,1609
214334,1,2334,1054
214335,1,2700,405
214336,1,6274,1914
214337,1,2248,1136
214338,1,10709,2007
214339,2,3161,1221
214340,1,4354,1261
214341,2,1725,300
214342,3,4703,1279
214343,2,3795,1578
214344,3,1674,507
214345,1,3992,1111
214346,1,3852,1066
214347,1,857,562
214348,1,1587,608
214349,1,1796,487
214350,2,4568,1160
214351,1,3575,1135
214352,1,20174,1985
214353,1,1102,309
214354,2,8,17
214355,1,672,1317
214356,4,743,353
214357,1,1681,657
214358,6,7115,1800
214359,1,2911,838
214360,1,4830,898
214361,1,1095,523
214362,1,1421,592
214363,1,9830,2102
214364,2,6560,1328
214365,1,30502,4568
214366,1,4232,817
214367,1,739,241
214368,1,1790,506
214369,1,5121,710
214370,2,4184,902
214371,1,936,378
214372,1,7285,2532
214373,2,2145,203
214374,6,2002,1313
214375,1,2442,507
214376,1,464,162
214377,1,3177,417
214378,1,8129,1302
214379,1,2511,611
214380,1,1131,246
214381,2,2399,848
214382,5,3884,1237
214383,2,1281,368
214384,1,1077,310
214385,1,6245,1386
214386,1,7565,1374
214387,1,2131,779
214388,3,3531,1367
214389,1,11922,1213
214390,1,1186,200
214391,1,603,278
214392,1,9938,2786
214393,3,2002,1159
214394,1,1595,624
214395,1,4942,2533
214396,1,11303,1631
214397,1,4329,995
214398,1,1685,663
214399,1,1179,329
214400,1,8534,2076
214401,1,913,315
214402,1,1760,525
214403,6,1856,366
214404,1,5136,1549
214405,4,5806,826
214406,4,5796,1350
214407,1,581,200
214408,2,18308,1424
214409,3,2151,563
214410,1,8819,1440
214411,2,1201,121
214412,1,6884,794
214413,1,799,189
214414,1,10363,1650
214415,1,3083,693
214416,5,693,233
214417,3,20896,2165
214418,1,5560,592
214419,2,7807,1197
214420,1,1366,346
214421,1,794,368
214422,1,7292,953
214423,1,1965,434
214424,4,2985,846
214425,1,2214,795
214426,1,1554,499
214427,5,6069,1149
214428,1,865,473
214429,1,3026,937
214430,1,409,707
214431,2,2495,1191
214432,1,665,415
214433,1,21095,3306
214434,2,3492,1243
214435,1,1956,776
214436,1,1315,368
214437,1,1250,353
214438,1,2729,590
214439,1,1897,1997
214440,1,2566,389
214441,4,2333,941
214442,1,1551,594
214443,2,5703,816
214444,5,1516,174
214445,1,1462,1169
214446,1,2137,328
214447,1,871,249
214448,5,3902,2118
214449,1,4222,1110
214450,1,2473,1318
214451,1,574,156
214452,2,1289,760
214453,1,1232,280
214454,1,2225,556
214455,1,800,618
214456,1,4552,1640
214457,2,3534,842
214458,1,1378,324
214459,1,2384,880
214460,1,2521,882
214461,1,703,125
214462,1,1047,639
214463,1,18396,3488
214464,3,1675,400
214465,1,1873,477
214466,1,4544,904
214467,2,1395,321
214468,2,8954,1749
214469,1,874,346
214470,1,3660,502
214471,1,1109,277
214472,1,1120,764
214473,1,1715,557
214474,5,8698,948
214475,1,434,210
214476,1,2063,634
214477,6,1386,657
214478,1,1248,472
214479,1,9490,2499
214480,1,1690,221
214481,1,2457,542
214482,1,924,321
214483,2,3677,2509
214484,1,8150,2425
214485,1,3274,868
214486,1,1188,490
214487,1,836,745
214488,1,6738,898
214489,1,3875,646
214490,2,3727,1660
214491,1,1915,382
214492,1,2662,1028
214493,1,2799,525
214494,1,1888,509
214495,2,0,8
214496,1,1262,383
214497,1,839,130
214498,5,3087,853
214499,1,1660,690
214500,1,2078,391
214501,1,1536,630
214502,6,920,412
214503,1,1940,483
214504,1,3586,856
214505,2,2738,576
214506,2,4509,1218
214507,1,989,373
214508,6,695,251
214509,1,711,157
214510,1,5981,1574
214511,1,3101,1230
214512,1,2712,1330
214513,1,3566,787
214514,1,1688,496
214515,1,2470,1462
214516,1,1504,620
214517,1,1611,765
214518,2,1751,914
214519,1,13608,1571
214520,1,3282,454
214521,1,2414,416
214522,1,2920,621
214523,1,1121,355
214524,1,3179,700
214525,1,1737,2099
214526,1,10898,1531
214527,1,1000,441
214528,2,795,400
214529,1,1548,547
214530,1,966,758
214531,1,925,219
214532,1,1511,375
214533,1,631,324
214534,1,1638,485
214535,2,1414,253
214536,4,21044,5493
214537,1,2645,441
214538,1,3433,387
214539,1,8021,2840
214540,1,3205,955
214541,2,562,275
214542,1,12602,968
214543,1,5357,1701
214544,1,5717,1237
214545,1,10954,1437
214546,1,752,484
214547,2,1918,674
214548,1,4347,660
214549,2,3598,1516
214550,6,3525,2468
214551,5,81,61
214552,5,1733,453
214553,1,9446,1606
214554,3,499,164
214555,2,1758,597
214556,1,781,665
214557,1,883,363
214558,3,1131,353
214559,5,688,158
214560,1,2427,680
214561,1,907,565
214562,1,9015,1624
214563,1,5563,1009
214564,1,2825,1375
214565,1,1681,598
214566,1,606,149
214567,1,20825,2920
214568,6,1164,380
214569,5,2200,595
214570,1,1713,396
214571,1,1962,769
214572,3,3960,938
214573,1,7123,674
214574,1,1732,428
214575,1,303,101
214576,2,2220,480
214577,1,12290,1632
214578,5,2173,1214
214579,1,3660,1244
214580,3,3503,963
214581,1,1970,484
214582,2,3461,1347
214583,1,4238,944
214584,1,13699,1915
214585,1,2070,479
214586,2,10866,1440
214587,1,5164,1191
214588,4,18023,2718
214589,5,598,203
214590,1,1177,640
214591,1,2425,940
214592,1,19888,3169
214593,1,366,173
214594,3,1115,810
214595,1,1068,365
214596,1,4924,2001
214597,2,6026,2006
214598,1,1146,408
214599,6,2800,317
214600,2,818,268
214601,1,1047,432
214602,5,1820,425
214603,1,3126,669
214604,1,2064,261
214605,2,1729,675
214606,1,3843,450
214607,3,4841,828
214608,1,3104,547
214609,1,1716,358
214610,1,21212,2078
214611,2,1563,846
214612,6,4282,890
214613,2,1555,505
214614,1,7723,1402
214615,1,830,179
214616,2,1783,651
214617,1,1358,494
214618,1,4081,590
214619,1,990,225
214620,1,869,231
214621,1,1646,444
214622,1,1085,509
214623,2,2021,577
214624,1,737,209
214625,1,3230,854
214626,6,956,237
214627,1,4376,799
214628,1,909,238
214629,1,4387,479
214630,1,860,318
214631,1,526,107
214632,3,7614,911
214633,1,2087,687
214634,1,2416,491
214635,2,2748,494
214636,1,3365,712
214637,6,1932,561
214638,2,4990,1051
214639,1,3461,1042
214640,1,3188,405
214641,1,23278,2810
214642,1,2881,697
214643,1,1143,774
214644,1,7214,439
214645,1,2276,1192
214646,2,2039,477
214647,1,5874,1195
214648,2,2285,689
214649,1,533,216
214650,1,2881,1011
214651,1,1282,203
214652,2,3948,1000
214653,1,3533,1114
214654,1,2982,968
214655,5,2405,649
214656,1,3424,1770
214657,1,1306,307
214658,1,1740,631
214659,1,3341,992
214660,1,8361,1296
214661,1,2472,410
214662,1,1903,989
214663,1,590,145
214664,1,2013,619
214665,1,3824,1803
214666,1,5640,867
214667,1,1333,345
214668,1,1893,521
214669,1,14412,2518
214670,1,894,325
214671,1,600,117
214672,1,1821,625
214673,2,3291,868
214674,1,1237,687
214675,5,2338,753
214676,1,1682,393
214677,3,1158,278
214678,1,2579,681
214679,5,2379,668
214680,1,20618,1676
214681,1,32345,1741
214682,1,339,98
214683,1,1963,632
214684,4,2592,536
214685,1,739,310
214686,1,795,106
214687,5,16293,1426
214688,1,1045,304
214689,1,3102,1691
214690,1,1493,315
214691,6,2416,1601
214692,1,18663,1521
214693,4,845,273
214694,1,2095,690
214695,1,4086,830
214696,2,9048,1469
214697,1,1680,467
214698,1,3753,1676
214699,1,694,242
214700,1,3393,956
214701,1,2700,918
214702,1,1311,238
214703,2,2689,612
214704,1,3249,990
214705,1,7909,2147
214706,4,1415,866
214707,2,943,591
214708,1,2381,734
214709,1,1561,515
214710,1,22099,1648
214711,1,783,600
214712,1,2644,954
214713,1,4574,1480
214714,1,867,130
214715,1,1129,475
214716,2,2625,755
214717,2,2210,503
214718,2,1807,1059
214719,3,6148,827
214720,1,2527,710
214721,2,10708,1119
214722,1,1534,485
214723,3,2322,796
214724,1,2403,453
214725,2,1469,648
214726,1,6455,1068
214727,1,1097,266
214728,1,751,290
214729,1,2871,518
214730,1,2009,482
214731,1,1271,312
214732,1,1370,531
214733,3,16472,1644
214734,1,3272,602
214735,1,3823,1401
214736,1,1984,910
214737,1,3266,392
214738,6,1443,870
214739,1,1287,456
214740,1,9411,1132
214741,1,779,106
214742,1,2179,484
214743,1,2596,671
214744,2,4506,1328
214745,2,916,242
214746,1,1388,458
214747,1,531,187
214748,1,924,484
214749,1,1724,624
214750,1,1548,603
214751,1,755,113
214752,1,2774,517
214753,1,1802,693
214754,1,607,205
214755,3,6345,1281
214756,1,1392,516
214757,1,1667,507
214758,1,2871,669
214759,1,1874,860
214760,2,1316,421
214761,1,1258,477
214762,4,1317,899
214763,1,1623,387
214764,1,2688,707
214765,1,1211,543
214766,1,2128,1098
214767,1,2388,702
214768,1,2406,757
214769,1,6136,881
214770,1,1768,1798
214771,1,1352,159
214772,2,1089,401
214773,6,4091,973
214774,1,1006,233
214775,1,817,191
214776,3,19688,2756
214777,1,1743,1113
214778,1,4320,759
214779,1,2046,453
214780,1,938,392
214781,4,6399,1166
214782,1,990,823
214783,6,424,408
214784,4,753,538
214785,2,1870,256
214786,1,1757,1008
214787,1,2199,545
214788,2,767,980
214789,1,1513,213
214790,2,726,695
214791,1,476,186
214792,1,1648,616
214793,1,1274,361
214794,1,2304,579
214795,1,1431,538
214796,1,3329,1250
214797,2,900,113
214798,1,1495,543
214799,1,2729,728
214800,6,3655,929
214801,5,1490,281
214802,1,3895,351
214803,3,2516,566
214804,1,3009,1640
